Geneid;MGIsymbol;logFC_group1-group2;logFC_group1-group3;logFC_group2-group1;logFC_group2-group3;logFC_group3-group1;logFC_group3-group2;padj_group1-group2;padj_group1-group3;padj_group2-group1;padj_group2-group3;padj_group3-group1;padj_group3-group2;P.value_group1-group2;P.value_group1-group3;P.value_group2-group1;P.value_group2-group3;P.value_group3-group1;P.value_group3-group2
ENSMUSG00000028100;Nudt17;0,342857800164365;0,190657142692941;-0,342857800164365;-0,152200657471424;-0,190657142692941;0,152200657471424;0,001213339970099;0,001873583199952;0,001213339970099;0,008088700359984;0,001873583199952;0,008088700359983;1,21333997009939E-06;1,87358319995202E-06;1,21333997009939E-06;8,0887003599835E-06;1,87358319995202E-06;8,08870035998347E-06
ENSMUSG00000026177;Slc11a1;2,34079867652991;2,17322276053708;-2,34079867652991;-0,167575915992829;-2,17322276053708;0,167575915992829;0,001213339970099;0,000368541846325;0,001213339970099;0,497419645797299;0,000368541846325;0,497419645797299;1,21333997009939E-06;3,68541846324632E-07;1,21333997009939E-06;0,000497419645797;3,68541846324632E-07;0,000497419645797
ENSMUSG00000040046;Tph1;0,555544692845025;1,11611977717552;-0,555544692845025;0,560575084330495;-1,11611977717552;-0,560575084330495;0,391132349600021;0,089223259399497;0,391132349600021;0,388588777395709;0,089223259399497;0,388588777395709;0,0003911323496;8,92232593994972E-05;0,0003911323496;0,000388588777396;8,92232593994973E-05;0,000388588777396
ENSMUSG00000008028;1700008O03Rik;1,74059764940066;2,69938310653389;-1,74059764940066;0,958785457133231;-2,69938310653389;-0,958785457133231;0,016579616957443;0,002160032646903;0,016579616957443;0,100678589806868;0,002160032646903;0,100678589806868;1,65796169574425E-05;2,16003264690281E-06;1,65796169574425E-05;0,000100678589807;2,16003264690281E-06;0,000100678589807
ENSMUSG00000035126;Wdr78;0,194237031043835;0,313072880048759;-0,194237031043836;0,118835849004924;-0,313072880048759;-0,118835849004924;0,215370677172209;0,05468456660745;0,215370677172208;0,439524083569298;0,05468456660745;0,439524083569299;0,000215370677172;5,46845666074502E-05;0,000215370677172;0,000439524083569;5,46845666074502E-05;0,000439524083569
ENSMUSG00000036151;Tm6sf2;-0,221865543738778;0,186285464733214;0,221865543738778;0,408151008471992;-0,186285464733215;-0,408151008471992;0,123577699412071;0,157079628854836;0,123577699412071;0,023926730586612;0,157079628854836;0,023926730586612;0,000123577699412;0,000157079628855;0,000123577699412;2,39267305866116E-05;0,000157079628855;2,39267305866115E-05
ENSMUSG00000071724;Smpd5;0,109417592185738;-0,832474212940158;-0,109417592185738;-0,941891805125896;0,832474212940158;0,941891805125896;0,40486825056696;0,001022870894453;0,404868250566961;0,001514151066157;0,001022870894453;0,001514151066157;0,000404868250567;1,02287089445254E-06;0,000404868250567;1,51415106615733E-06;1,02287089445254E-06;1,51415106615732E-06
ENSMUSG00000030432;Rpl28;-0,162787211870109;-0,029236911385633;0,162787211870109;0,133550300484477;0,029236911385633;-0,133550300484477;0,189167324530189;0,803334280857543;0,18916732453019;0,275218220860514;0,803334280857543;0,275218220860514;0,00018916732453;0,000803334280858;0,00018916732453;0,000275218220861;0,000803334280858;0,000275218220861
ENSMUSG00000039725;2810408M09Rik;0,048338947947227;0,305568059899079;-0,048338947947227;0,257229111951853;-0,305568059899079;-0,257229111951853;0,746615679421615;0,047224430784195;0,746615679421614;0,102601902221745;0,047224430784195;0,102601902221745;0,000746615679422;4,72244307841953E-05;0,000746615679422;0,000102601902222;4,72244307841954E-05;0,000102601902222
ENSMUSG00000022204;Ngdn;0,258524502881631;0,355690538236839;-0,258524502881631;0,097166035355208;-0,355690538236839;-0,097166035355208;0,137023005786759;0,046409990359293;0,137023005786758;0,559161328061334;0,046409990359293;0,559161328061334;0,000137023005787;4,64099903592934E-05;0,000137023005787;0,000559161328061;4,64099903592934E-05;0,000559161328061
ENSMUSG00000045912;C2cd4c;0,468647652474241;1,9111683282066;-0,468647652474241;1,44252067573236;-1,9111683282066;-1,44252067573236;0,559251513838925;0,031848043891546;0,559251513838925;0,099732570885924;0,031848043891546;0,099732570885924;0,000559251513839;3,18480438915456E-05;0,000559251513839;9,97325708859243E-05;3,18480438915456E-05;9,97325708859242E-05
ENSMUSG00000082051;Gm16072;-0,597829292626405;-0,532063459085378;0,597829292626405;0,065765833541027;0,532063459085378;-0,065765833541027;0,005866173520879;0,005006914624018;0,005866173520879;0,621395172073704;0,005006914624018;0,621395172073704;5,86617352087934E-06;5,00691462401766E-06;5,86617352087932E-06;0,000621395172074;5,00691462401768E-06;0,000621395172074
ENSMUSG00000027004;Frzb;-0,155966951375793;-0,17557686452369;0,155966951375793;-0,019609913147897;0,17557686452369;0,019609913147897;0,074682141333678;0,040724817403642;0,074682141333678;0,810470901553965;0,040724817403642;0,810470901553966;7,46821413336781E-05;4,07248174036417E-05;7,46821413336781E-05;0,000810470901554;4,07248174036418E-05;0,000810470901554
ENSMUSG00000031565;Fgfr1;0,096902836069972;-0,052163191478848;-0,096902836069972;-0,14906602754882;0,052163191478848;0,14906602754882;0,304021461789942;0,552017768373477;0,304021461789942;0,136813807187383;0,552017768373476;0,136813807187383;0,00030402146179;0,000552017768373;0,00030402146179;0,000136813807187;0,000552017768373;0,000136813807187
ENSMUSG00000063171;Rps4l;0,123059739976082;0,161039605936346;-0,123059739976082;0,037979865960264;-0,161039605936346;-0,037979865960264;0,160386495999439;0,066697160934752;0,160386495999439;0,658459295628155;0,066697160934752;0,658459295628155;0,000160386495999;6,6697160934752E-05;0,000160386495999;0,000658459295628;6,66971609347518E-05;0,000658459295628
ENSMUSG00000050592;Fam78a;-0,952442978049933;-1,20364116959485;0,952442978049934;-0,251198191544919;1,20364116959485;0,251198191544919;0,061884482190446;0,021931193086149;0,061884482190446;0,576519929545357;0,021931193086149;0,576519929545358;6,18844821904457E-05;2,1931193086149E-05;6,18844821904458E-05;0,000576519929545;2,19311930861491E-05;0,000576519929545
ENSMUSG00000024072;Yipf4;0,125014287085656;0,343292299289012;-0,125014287085656;0,218278012203356;-0,343292299289012;-0,218278012203356;0,195062339017408;0,007429062549474;0,195062339017408;0,051299255395279;0,007429062549474;0,051299255395279;0,000195062339017;7,42906254947381E-06;0,000195062339017;5,12992553952786E-05;7,42906254947384E-06;5,12992553952789E-05
ENSMUSG00000029833;Trim24;0,394468117831827;0,732806939309084;-0,394468117831827;0,338338821477257;-0,732806939309084;-0,338338821477257;0,00987696916241;0,000675901988033;0,00987696916241;0,017491852111712;0,000675901988033;0,017491852111712;9,87696916240991E-06;6,75901988032862E-07;9,87696916240993E-06;1,7491852111712E-05;6,75901988032862E-07;1,74918521117121E-05
ENSMUSG00000030008;Pradc1;-0,992591071002407;-1,09735259553864;0,992591071002408;-0,104761524536237;1,09735259553864;0,104761524536237;0,008977577413052;0,003618575311094;0,008977577413052;0,679438437876464;0,003618575311094;0,679438437876464;8,97757741305206E-06;3,61857531109397E-06;8,97757741305206E-06;0,000679438437876;3,61857531109399E-06;0,000679438437876
ENSMUSG00000053063;Clec12a;-0,183398060078666;-0,301190859590831;0,183398060078666;-0,117792799512166;0,301190859590832;0,117792799512166;0,802773771972069;0,642520145600105;0,802773771972069;0,872397197611404;0,642520145600105;0,872397197611404;0,000802773771972;0,0006425201456;0,000802773771972;0,000872397197611;0,0006425201456;0,000872397197611
ENSMUSG00000039055;Eme1;0,021621847028128;-0,097586468064708;-0,021621847028128;-0,119208315092835;0,097586468064708;0,119208315092835;0,693562971950053;0,074363574692242;0,693562971950053;0,056470568111464;0,074363574692242;0,056470568111464;0,00069356297195;7,43635746922417E-05;0,00069356297195;5,64705681114637E-05;7,43635746922416E-05;5,64705681114637E-05
ENSMUSG00000055720;Ubl7;0,04441788595887;0,269962311995494;-0,04441788595887;0,225544426036624;-0,269962311995494;-0,225544426036624;0,665623143664888;0,022088947095636;0,665623143664887;0,056142285827629;0,022088947095636;0,056142285827629;0,000665623143665;2,20889470956358E-05;0,000665623143665;5,61422858276294E-05;2,20889470956357E-05;5,61422858276293E-05
ENSMUSG00000039176;Polg;0,185324156879505;0,214758297584902;-0,185324156879505;0,029434140705398;-0,214758297584902;-0,029434140705397;0,1453728870763;0,083433858483204;0,145372887076299;0,817198565243319;0,083433858483204;0,81719856524332;0,000145372887076;8,34338584832039E-05;0,000145372887076;0,000817198565243;8,34338584832039E-05;0,000817198565243
ENSMUSG00000061079;Zfp143;0,134465801586121;0,216065970950604;-0,134465801586121;0,081600169364483;-0,216065970950604;-0,081600169364483;0,099049199610574;0,017416017100769;0,099049199610574;0,283208733354559;0,017416017100769;0,283208733354559;9,90491996105742E-05;1,74160171007688E-05;9,90491996105741E-05;0,000283208733355;1,74160171007688E-05;0,000283208733355
ENSMUSG00000032314;Etfa;-1,32333135943532;-1,098513003924;1,32333135943532;0,224818355511319;1,098513003924;-0,224818355511319;0,037645759541207;0,050230423548216;0,037645759541207;0,673629388617898;0,050230423548216;0,673629388617899;3,76457595412073E-05;5,02304235482163E-05;3,76457595412073E-05;0,000673629388618;5,02304235482164E-05;0,000673629388618
ENSMUSG00000022235;Cmbl;0,463517692976242;-0,39136639219925;-0,463517692976242;-0,854884085175492;0,39136639219925;0,854884085175492;0,233255991967851;0,275631415979152;0,233255991967851;0,057170219623654;0,275631415979151;0,057170219623654;0,000233255991968;0,000275631415979;0,000233255991968;5,71702196236542E-05;0,000275631415979;5,71702196236542E-05
ENSMUSG00000064128;Cenpj;2,47921442420207;1,67348550073544;-2,47921442420207;-0,805728923466631;-1,67348550073544;0,805728923466631;0,00302396352818;0,005844326831909;0,00302396352818;0,092888306469157;0,005844326831909;0,092888306469157;3,02396352817995E-06;5,84432683190928E-06;3,02396352817992E-06;9,28883064691571E-05;5,84432683190928E-06;9,28883064691568E-05
ENSMUSG00000081887;Gm12097;-0,959227958487488;-0,340133210799924;0,959227958487488;0,619094747687564;0,340133210799924;-0,619094747687564;0,094377044073659;0,488617447925061;0,094377044073659;0,248806954790046;0,488617447925061;0,248806954790047;9,43770440736585E-05;0,000488617447925;9,43770440736585E-05;0,00024880695479;0,000488617447925;0,00024880695479
ENSMUSG00000039831;Arhgap29;2,51215593393129;2,58194534526559;-2,51215593393129;0,069789411334306;-2,5819453452656;-0,069789411334306;0,006121401360474;0,003092163779297;0,006121401360474;0,908386275278971;0,003092163779297;0,908386275278971;6,12140136047425E-06;3,09216377929676E-06;6,12140136047427E-06;0,000908386275279;3,09216377929676E-06;0,000908386275279
ENSMUSG00000026890;Lhx6;-0,563148152278699;1,25080977257672;0,563148152278699;1,81395792485542;-1,25080977257673;-1,81395792485542;0,701275426057697;0,344558945691545;0,701275426057697;0,214484289889981;0,344558945691545;0,214484289889981;0,000701275426058;0,000344558945692;0,000701275426058;0,00021448428989;0,000344558945692;0,00021448428989
ENSMUSG00000036411;9530077C05Rik;-0,699454283097201;-0,39605794307184;0,699454283097201;0,303396340025361;0,39605794307184;-0,303396340025361;0,069294499273808;0,220687792736876;0,069294499273808;0,375679541437975;0,220687792736877;0,375679541437974;6,92944992738081E-05;0,000220687792737;6,92944992738081E-05;0,000375679541438;0,000220687792737;0,000375679541438
ENSMUSG00000086465;Gm16049;0,069291585054616;-0,229982781957022;-0,069291585054616;-0,299274367011638;0,229982781957023;0,299274367011638;0,593327269972382;0,078669921594794;0,593327269972382;0,049768652409301;0,078669921594794;0,049768652409301;0,000593327269972;7,8669921594794E-05;0,000593327269972;4,97686524093011E-05;7,86699215947939E-05;4,9768652409301E-05
ENSMUSG00000029490;Mfsd7a;0,132674640513639;-0,539407557494495;-0,132674640513639;-0,672082198008135;0,539407557494496;0,672082198008135;0,276555620243339;0,003453453791868;0,276555620243339;0,003369227924873;0,003453453791868;0,003369227924873;0,000276555620243;3,45345379186846E-06;0,000276555620243;3,36922792487275E-06;3,45345379186844E-06;3,36922792487277E-06
ENSMUSG00000089281;Scarna6;-0,767066564531968;-0,301880551179257;0,767066564531969;0,465186013352712;0,301880551179257;-0,465186013352712;0,002868650028501;0,036163535927261;0,002868650028501;0,013896396694793;0,036163535927261;0,013896396694793;2,86865002850051E-06;3,61635359272612E-05;2,86865002850052E-06;1,38963966947927E-05;3,61635359272611E-05;1,38963966947927E-05
ENSMUSG00000053603;4930442H23Rik;-0,237834931998373;0,168122008097986;0,237834931998373;0,405956940096359;-0,168122008097986;-0,405956940096359;0,080496485836252;0,156966342202353;0,080496485836252;0,017748414379534;0,156966342202353;0,017748414379534;8,04964858362521E-05;0,000156966342202;8,04964858362523E-05;1,77484143795341E-05;0,000156966342202;1,77484143795341E-05
ENSMUSG00000083014;Gm11764;-0,345885341686234;-0,344842434412164;0,345885341686234;0,00104290727407;0,344842434412164;-0,00104290727407;0,027717251655715;0,019594941602103;0,027717251655715;0,994058303136582;0,019594941602103;0,994058303136583;2,77172516557151E-05;1,95949416021027E-05;2,7717251655715E-05;0,000994058303137;1,95949416021027E-05;0,000994058303137
ENSMUSG00000022546;Gpt;0,201048477488917;-0,225163468585545;-0,201048477488917;-0,426211946074462;0,225163468585545;0,426211946074462;0,55267506369465;0,46955756067299;0,55267506369465;0,215367497651418;0,469557560672989;0,215367497651418;0,000552675063695;0,000469557560673;0,000552675063695;0,000215367497651;0,000469557560673;0,000215367497651
ENSMUSG00000046295;Ankle1;-0,491001934685155;0,280737321043199;0,491001934685155;0,771739255728355;-0,280737321043199;-0,771739255728355;0,262862879738793;0,487203883887179;0,262862879738794;0,105437263698497;0,487203883887179;0,105437263698497;0,000262862879739;0,000487203883887;0,000262862879739;0,000105437263698;0,000487203883887;0,000105437263698
ENSMUSG00000020705;Ddx42;1,14018204572591;1,7474544709462;-1,14018204572591;0,607272425220299;-1,7474544709462;-0,607272425220299;0,036218342652019;0,005675467287958;0,036218342652019;0,189949301740446;0,005675467287958;0,189949301740446;3,62183426520188E-05;5,67546728795796E-06;3,62183426520188E-05;0,00018994930174;5,67546728795795E-06;0,00018994930174
ENSMUSG00000028882;Ppp1r8;-0,405717890682831;0,42468697061705;0,405717890682831;0,830404861299882;-0,424686970617051;-0,830404861299882;0,576117316317205;0,525347471550087;0,576117316317205;0,254024768963598;0,525347471550087;0,254024768963598;0,000576117316317;0,00052534747155;0,000576117316317;0,000254024768964;0,00052534747155;0,000254024768964
ENSMUSG00000065282;Gm24455;0,720507181076455;0,95438851214126;-0,720507181076456;0,233881331064804;-0,95438851214126;-0,233881331064804;0,005171840008918;0,001032006730206;0,005171840008918;0,145535255419192;0,001032006730206;0,145535255419192;5,17184000891847E-06;1,03200673020588E-06;5,17184000891846E-06;0,000145535255419;1,03200673020588E-06;0,000145535255419
ENSMUSG00000073771;Btbd19;0,720155701437198;0,347052486871411;-0,720155701437198;-0,373103214565787;-0,347052486871411;0,373103214565787;0,05984778793917;0,267509469567685;0,05984778793917;0,269571437236793;0,267509469567685;0,269571437236792;5,98477879391702E-05;0,000267509469568;5,98477879391703E-05;0,000269571437237;0,000267509469568;0,000269571437237
ENSMUSG00000043621;Ubxn10;-1,21595630951708;0,531862031700646;1,21595630951708;1,74781834121772;-0,531862031700647;-1,74781834121772;0,034757946504523;0,23052127128859;0,034757946504523;0,012217849349552;0,23052127128859;0,012217849349552;3,47579465045226E-05;0,000230521271289;3,47579465045225E-05;1,22178493495523E-05;0,000230521271289;1,22178493495523E-05
ENSMUSG00000036585;Fgf1;-0,007988968698557;0,149295869514885;0,007988968698556;0,157284838213441;-0,149295869514885;-0,157284838213441;0,984615918995312;0,640842611715341;0,984615918995312;0,649640183168995;0,640842611715341;0,649640183168994;0,000984615918995;0,000640842611715;0,000984615918995;0,000649640183169;0,000640842611715;0,000649640183169
ENSMUSG00000082072;Gm15785;-0,02627627862508;0,112715433981139;0,02627627862508;0,138991712606219;-0,112715433981139;-0,138991712606219;0,815233358254944;0,254000302509722;0,815233358254944;0,200723970716326;0,254000302509722;0,200723970716326;0,000815233358255;0,00025400030251;0,000815233358255;0,000200723970716;0,00025400030251;0,000200723970716
ENSMUSG00000024168;Tmem204;-0,540702907000453;-0,394230413704329;0,540702907000453;0,146472493296124;0,394230413704329;-0,146472493296124;0,096276502191994;0,17063131550144;0,096276502191994;0,629216771428368;0,170631315501439;0,629216771428367;9,62765021919941E-05;0,000170631315501;9,6276502191994E-05;0,000629216771428;0,000170631315501;0,000629216771428
ENSMUSG00000028049;Scamp3;-0,445794166479337;-0,13419677841202;0,445794166479337;0,311597388067317;0,13419677841202;-0,311597388067317;0,064431731350879;0,497977291501467;0,064431731350879;0,162776930283347;0,497977291501467;0,162776930283347;6,44317313508786E-05;0,000497977291501;6,44317313508787E-05;0,000162776930283;0,000497977291501;0,000162776930283
ENSMUSG00000028871;Rspo1;0,139257805230626;0,24121326971287;-0,139257805230626;0,101955464482244;-0,241213269712871;-0,101955464482244;0,11307484715929;0,016218957564403;0,11307484715929;0,22682285071961;0,016218957564403;0,226822850719609;0,000113074847159;1,62189575644029E-05;0,000113074847159;0,00022682285072;1,62189575644029E-05;0,00022682285072
ENSMUSG00000023707;Ogfod2;0,189298302459369;0,855864905924465;-0,189298302459369;0,666566603465096;-0,855864905924465;-0,666566603465096;0,354635196262297;0,004421836682417;0,354635196262297;0,018537927018407;0,004421836682417;0,018537927018407;0,000354635196262;4,42183668241717E-06;0,000354635196262;1,85379270184074E-05;4,42183668241717E-06;1,85379270184074E-05
ENSMUSG00000025208;Mrpl43;0,081033806981027;1,24038407838639;-0,081033806981027;1,15935027140536;-1,24038407838639;-1,15935027140536;0,967307968411188;0,438601609390277;0,967307968411188;0,500588677765109;0,438601609390277;0,500588677765109;0,000967307968411;0,00043860160939;0,000967307968411;0,000500588677765;0,00043860160939;0,000500588677765
ENSMUSG00000026791;Slc2a8;-0,11381836139384;-0,328939518595413;0,11381836139384;-0,215121157201573;0,328939518595413;0,215121157201573;0,100190816813328;0,002104775222988;0,100190816813328;0,016789519436966;0,002104775222988;0,016789519436966;0,000100190816813;2,1047752229883E-06;0,000100190816813;1,67895194369658E-05;2,10477522298831E-06;1,67895194369659E-05
ENSMUSG00000042501;Cpa6;0,10134870690241;-0,10309762620596;-0,10134870690241;-0,20444633310837;0,10309762620596;0,20444633310837;0,224627859249465;0,18824007163022;0,224627859249464;0,04161818162736;0,18824007163022;0,04161818162736;0,000224627859249;0,00018824007163;0,000224627859249;4,16181816273599E-05;0,00018824007163;4,16181816273599E-05
ENSMUSG00000025986;Slc39a10;0,574842576878979;0,397301029909368;-0,57484257687898;-0,177541546969612;-0,397301029909368;0,177541546969612;0,002600682825059;0,004267596960535;0,002600682825059;0,090686116248553;0,004267596960535;0,090686116248553;2,60068282505906E-06;4,26759696053516E-06;2,60068282505906E-06;9,0686116248553E-05;4,26759696053516E-06;9,06861162485529E-05
ENSMUSG00000020464;Pnpt1;1,62514213416615;0,492197904488443;-1,62514213416615;-1,1329442296777;-0,492197904488442;1,1329442296777;0,012372238943474;0,245401781624532;0,012372238943474;0,040414880617974;0,245401781624532;0,040414880617974;1,23722389434739E-05;0,000245401781625;1,23722389434739E-05;4,04148806179736E-05;0,000245401781625;4,04148806179737E-05
ENSMUSG00000024989;Cep55;2,09050548931592;0,514581313522406;-2,09050548931592;-1,57592417579352;-0,514581313522406;1,57592417579352;0,024830395633734;0,444512615514449;0,024830395633734;0,061175241271859;0,444512615514449;0,061175241271859;2,48303956337343E-05;0,000444512615514;2,48303956337342E-05;6,11752412718591E-05;0,000444512615514;6,11752412718592E-05
ENSMUSG00000042857;Gm9776;-0,156109795364164;-0,581971325347235;0,156109795364164;-0,425861529983071;0,581971325347235;0,425861529983071;0,560407837890003;0,043235537189286;0,560407837890003;0,13385194465579;0,043235537189286;0,13385194465579;0,00056040783789;4,32355371892859E-05;0,00056040783789;0,000133851944656;4,32355371892859E-05;0,000133851944656
ENSMUSG00000024299;Adamts10;0,032629211792496;0,291366211279552;-0,032629211792496;0,258736999487056;-0,291366211279552;-0,258736999487056;0,836057316800752;0,05934597199587;0,836057316800752;0,108138422462283;0,05934597199587;0,108138422462283;0,000836057316801;5,93459719958699E-05;0,000836057316801;0,000108138422462;5,93459719958699E-05;0,000108138422462
ENSMUSG00000034751;Mast4;-0,575422344425811;-0,285126807079177;0,575422344425812;0,290295537346634;0,285126807079177;-0,290295537346634;0,102873839769891;0,349198279241397;0,102873839769891;0,375495755431069;0,349198279241397;0,375495755431069;0,00010287383977;0,000349198279241;0,00010287383977;0,000375495755431;0,000349198279241;0,000375495755431
ENSMUSG00000047965;Rpl9-ps7;1,38145580306747;-0,759523557086541;-1,38145580306747;-2,14097936015401;0,759523557086542;2,14097936015401;0,071109903498521;0,237357090090652;0,071109903498521;0,020772840323782;0,237357090090652;0,020772840323782;7,11099034985207E-05;0,000237357090091;7,11099034985208E-05;2,07728403237823E-05;0,000237357090091;2,07728403237823E-05
ENSMUSG00000089940;Gm4117;-0,094532080056156;-0,780174360579136;0,094532080056156;-0,68564228052298;0,780174360579136;0,68564228052298;0,720453769320075;0,013629521371164;0,720453769320077;0,032672477285859;0,013629521371164;0,032672477285859;0,00072045376932;1,36295213711641E-05;0,00072045376932;3,26724772858591E-05;1,36295213711642E-05;3,26724772858592E-05
ENSMUSG00000051238;Swsap1;0,236432883926203;0,3633083599442;-0,236432883926203;0,126875476017997;-0,3633083599442;-0,126875476017997;0,023305797204553;0,003284398604767;0,023305797204553;0,138377254337084;0,003284398604767;0,138377254337084;2,33057972045526E-05;3,2843986047671E-06;2,33057972045525E-05;0,000138377254337;3,28439860476708E-06;0,000138377254337
ENSMUSG00000033578;Tmem35;-0,193324367735548;-0,078692691984147;0,193324367735549;0,114631675751401;0,078692691984147;-0,114631675751401;0,012065031335869;0,130472976051786;0,012065031335869;0,062327777776483;0,130472976051786;0,062327777776483;1,20650313358693E-05;0,000130472976052;1,20650313358693E-05;6,23277777764831E-05;0,000130472976052;6,23277777764831E-05
ENSMUSG00000029810;Tmem176b;-0,085017063760874;-0,250496137771511;0,085017063760874;-0,165479074010638;0,250496137771511;0,165479074010638;0,596850043827153;0,111300745954779;0,596850043827154;0,301045353253539;0,111300745954779;0,301045353253538;0,000596850043827;0,000111300745955;0,000596850043827;0,000301045353254;0,000111300745955;0,000301045353254
ENSMUSG00000034254;Agpat1;0,060791869133779;-0,034706989583308;-0,060791869133779;-0,095498858717086;0,034706989583308;0,095498858717086;0,168956101227183;0,38317450332979;0,168956101227183;0,057170219623654;0,38317450332979;0,057170219623654;0,000168956101227;0,00038317450333;0,000168956101227;5,71702196236542E-05;0,00038317450333;5,71702196236542E-05
ENSMUSG00000033589;Reep4;0,194859608253447;0,088586695731662;-0,194859608253447;-0,106272912521784;-0,088586695731662;0,106272912521784;0,553223416385734;0,778043155623364;0,553223416385734;0,751738529755347;0,778043155623364;0,751738529755348;0,000553223416386;0,000778043155623;0,000553223416386;0,000751738529755;0,000778043155623;0,000751738529755
ENSMUSG00000025579;Gaa;0,110932267451001;0,346149082306344;-0,110932267451001;0,235216814855343;-0,346149082306344;-0,235216814855343;0,391540428965931;0,022692681500679;0,391540428965931;0,100678589806868;0,022692681500679;0,100678589806868;0,000391540428966;2,26926815006794E-05;0,000391540428966;0,000100678589807;2,26926815006794E-05;0,000100678589807
ENSMUSG00000053297;AI854703;-0,525266548337359;-0,400034362552928;0,525266548337359;0,125232185784431;0,400034362552928;-0,125232185784431;0,001533218540942;0,001252206579906;0,001533218540942;0,094170599918418;0,001252206579906;0,094170599918418;1,5332185409424E-06;1,25220657990611E-06;1,53321854094241E-06;9,41705999184178E-05;1,25220657990612E-06;9,41705999184176E-05
ENSMUSG00000031984;2810004N23Rik;0,004678051519679;-0,129353881772351;-0,004678051519679;-0,13403193329203;0,129353881772351;0,13403193329203;0,940321773088839;0,03540960618396;0,940321773088839;0,045289523207897;0,03540960618396;0,045289523207897;0,000940321773089;3,54096061839602E-05;0,000940321773089;4,52895232078969E-05;3,54096061839601E-05;4,52895232078969E-05
ENSMUSG00000028772;Zcchc17;-0,248577188416812;-0,088755755116081;0,248577188416812;0,159821433300731;0,088755755116081;-0,159821433300731;0,038536238316723;0,337597762929843;0,038536238316723;0,133779606768064;0,337597762929843;0,133779606768064;3,85362383167225E-05;0,00033759776293;3,85362383167226E-05;0,000133779606768;0,00033759776293;0,000133779606768
ENSMUSG00000041153;Osgin2;-0,431128465526467;-0,463627227265174;0,431128465526468;-0,032498761738706;0,463627227265174;0,032498761738706;0,002675970360844;0,000933456619361;0,002675970360844;0,653139494850832;0,000933456619361;0,653139494850832;2,67597036084395E-06;9,33456619360614E-07;2,67597036084394E-06;0,000653139494851;9,33456619360608E-07;0,000653139494851
ENSMUSG00000049538;Adamts16;0,778159204928383;0,698006060401667;-0,778159204928384;-0,080153144526717;-0,698006060401667;0,080153144526717;0,004804817747438;0,003741521646278;0,004804817747438;0,620166489866442;0,003741521646278;0,620166489866442;4,80481774743829E-06;3,74152164627805E-06;4,80481774743829E-06;0,000620166489866;3,74152164627807E-06;0,000620166489866
ENSMUSG00000045659;Plekha7;0,45882548631872;0,448244867672642;-0,45882548631872;-0,010580618646078;-0,448244867672642;0,010580618646078;0,006011142678047;0,003625634540108;0,006011142678047;0,923217206573259;0,003625634540108;0,923217206573259;6,01114267804674E-06;3,62563454010831E-06;6,01114267804673E-06;0,000923217206573;3,6256345401083E-06;0,000923217206573
ENSMUSG00000078235;Fam43b;0,555638946944951;0,848773825992447;-0,555638946944952;0,293134879047496;-0,848773825992448;-0,293134879047496;0,385365643509148;0,168902213052146;0,385365643509148;0,65264454165331;0,168902213052146;0,65264454165331;0,000385365643509;0,000168902213052;0,000385365643509;0,000652644541653;0,000168902213052;0,000652644541653
ENSMUSG00000064352;mt-Ts1;0,165340063430212;0,317773532950736;-0,165340063430212;0,152433469520523;-0,317773532950736;-0,152433469520524;0,206892208214874;0,029183692098495;0,206892208214873;0,24402704728602;0,029183692098495;0,244027047286019;0,000206892208215;2,9183692098495E-05;0,000206892208215;0,000244027047286;2,9183692098495E-05;0,000244027047286
ENSMUSG00000074247;Dda1;0,256387719594656;-0,052295257089141;-0,256387719594656;-0,308682976683797;0,052295257089141;0,308682976683796;0,329317457501008;0,838731772505771;0,329317457501008;0,247529295008577;0,838731772505771;0,247529295008577;0,000329317457501;0,000838731772506;0,000329317457501;0,000247529295009;0,000838731772506;0,000247529295009
ENSMUSG00000018012;Rac3;0,062305344955487;0,17506600252636;-0,062305344955487;0,112760657570873;-0,17506600252636;-0,112760657570873;0,770163919577488;0,352341904605279;0,770163919577488;0,579854625730194;0,352341904605279;0,579854625730194;0,000770163919577;0,000352341904605;0,000770163919577;0,00057985462573;0,000352341904605;0,00057985462573
ENSMUSG00000034457;Eda2r;-0,228296445261678;0,767022053931951;0,228296445261678;0,99531849919363;-0,767022053931952;-0,99531849919363;0,274667369909201;0,006995422434747;0,274667369909201;0,005460450623546;0,006995422434747;0,005460450623546;0,000274667369909;6,9954224347471E-06;0,000274667369909;5,46045062354589E-06;6,9954224347471E-06;5,46045062354591E-06
ENSMUSG00000043017;Ptgir;-0,03828308195628;0,167326271064114;0,03828308195628;0,205609353020394;-0,167326271064114;-0,205609353020394;0,798217252453587;0,21136317667941;0,798217252453587;0,165642812351217;0,21136317667941;0,165642812351217;0,000798217252454;0,000211363176679;0,000798217252454;0,000165642812351;0,000211363176679;0,000165642812351
ENSMUSG00000085748;Gm12280;-0,635181637546049;-0,480520082596773;0,635181637546049;0,154661554949275;0,480520082596773;-0,154661554949276;0,010289624697937;0,017027038980139;0,010289624697937;0,353991646087105;0,017027038980139;0,353991646087104;1,02896246979372E-05;1,70270389801392E-05;1,02896246979372E-05;0,000353991646087;1,70270389801392E-05;0,000353991646087
